,url,full_text
123,https://www.aljazeera.com/news/2023/12/1/the-israel-hamas-truce-has-ended-what-we-know-so-far,
124,https://www.aljazeera.com/features/2023/12/1/bombing-everywhere-as-israel-renews-war-my-eight-year-old-has-questions,"My daughter asks me if the war is on again. I tell her it never stopped. Our lives, dreams and hopes don’t matter to the world.

Deir el-Balah, Gaza Strip — After a week-long temporary truce, the Israeli air strikes have unfortunately resumed.

The past seven days of relative calm have come to an end, and the familiar sounds of bombings, explosions, aircraft, artillery, naval boats and live ammunition are back.

These were our daily experiences for seven weeks before the truce, and we had become adept at distinguishing between them, including the distinctive sounds of rockets from Gaza and Israeli bombings.

This morning, at 7:00 sharp, the violent sounds resumed from land, air and sea, evoking new memories of sadness on my family’s faces.

My brother, opening the window to see what was happening, remarked, “Bombing is from everywhere.”

The toughest question came from my eight-year-old daughter, Banias, asking if this was war again. My husband explained that the past “calm” days were just a temporary truce, and the war had not ended.

Banias struggled to comprehend this strange cycle of war, pause, and then war again.

Reflecting on Banias’s confusion, I wondered how a young mind grapples with the illogical nature of war—pauses followed by resumptions.

Fifty-six days of conflict were apparently insufficient to secure a ceasefire.

Yesterday, displaced people living in tents amid dire conditions near Al-Aqsa Martyrs Hospital in the central Gaza Strip expressed distress, fear and despair, desiring not a temporary truce but a lasting ceasefire to return to their homes, even if damaged.

Their fear – that a new resumption of war would mean that Israel would move to bomb the south. Early today, their expectations came true as Israeli troops threw leaflets asking people living in east Khan Younis to move to Rafah at the southern edge of Gaza.

As air strikes persist from north to south, I ponder the multitude of wars faced by the people of Gaza: displacement, destruction, humiliation, tent living, thirst, hunger and the anxiety of temporary pauses followed by renewed bombing.

What should the people of Gaza do to make the world feel for them? How can the world allow the genocide to continue again? How will we return to the bloodshed again and worry about the loss of our loved ones? How, how and how?

I know that these questions will remain unanswered. The past 56 days have taught me, as they have shown to all of the people of Gaza, that our fears, lives, pain, hopes and dreams are not included in the calculations of this world."
125,https://www.aljazeera.com/news/2023/12/2/israeli-bombs-hundreds-of-targets-in-gaza-as-truce-efforts-continue,"The renewed violence enters a second day with Gaza’s health authorities reporting almost 200 dead due to Israeli attacks.

Israel’s attacks on Gaza have stretched into a second day after a seven-day truce with Hamas ended, as talks continue with the Palestinian group to renew a pause in hostilities under the mediation of Qatar and Egypt.

The city of Khan Younis in southern Gaza, where thousands of civilians moved from the north of the enclave, came under intense bombardment on Friday, when the weeklong truce expired, and intensified on Saturday.

Clouds of grey smoke from the strikes hung over Gaza, where the Hamas-run Ministry of Health said more than 190 people had been killed and hundreds were wounded in renewed Israeli bombardment.

Israel said its ground, air and naval forces struck more than 400 targets in Gaza in its latest attacks. It also called on people to evacuate from Khan Younis as it expands its military operations, urging them to move southwards towards Rafah, close to the border with Egypt.

Each of the warring sides blamed the other for the truce collapse by rejecting terms to extend the daily release of hostages held by Hamas fighters in exchange for Palestinians held in Israeli jails.

‘Hell on Earth’

The United Nations said the fighting would worsen the extreme humanitarian emergency in Gaza.

“Hell on Earth has returned to Gaza,” said Jens Laerke, spokesperson for the UN humanitarian office in Geneva.

“Today, in a matter of hours, scores were reportedly killed and injured. Families were told to evacuate, again. Hopes were dashed,” said UN aid chief Martin Griffiths, adding that children, women and men of Gaza had “nowhere safe to go and very little to survive on”.

A pause that started on November 24 had been extended twice and Israel had said it could continue as long as Hamas released 10 hostages each day. But after seven days – during which women, children and foreign hostages were freed – mediators failed to find a formula to release more.

Israel accused Hamas of refusing to release all the women it held. A Palestinian official said the breakdown occurred over female Israeli soldiers.





Al Jazeera’s Hind Khoudary in Deir el-Balah in Gaza said Israeli tanks have not stopped shelling the enclave and the gunboats are attacking the coastline of the Strip.

“It was very tough last night with people in Gaza describing it as one of the toughest, as there has been non-stop bombardment in the last 24 hours,” she said.

“Houses have been targeted. At least three mosques were hit. Areas across the Gaza Strip – the north, south and centre, have all been targeted.”

Israel has sworn to annihilate Hamas after an October 7 rampage in which it says the group killed about 1,200 people and took 240 hostage.

Israeli assaults since have laid waste to much of Gaza, ruled by Hamas since 2007. Palestinian health authorities deemed reliable by the United Nations say more than 15,000 Gazans, including 6,150 children, have been killed and thousands are missing.

Qatar, which has played a central mediating role, said negotiations were continuing with Israelis and Palestinians to restore the truce, but Israel’s renewed bombardment of Gaza had complicated matters.

Israel says its priority is to get as many hostages released as possible as it puts military pressure on Hamas.

Officials say Hamas released 110 hostages during the truce – 86 Israelis and 24 foreigners – in exchange for a total of 240 Palestinian prisoners. At the same time, Israel detained almost as many Palestinians in East Jerusalem and the West Bank.





‘Israel wants buffer zone’

US officials told The Wall Street Journal newspaper that Washington provided Israel with large “bunker buster” bombs, among tens of thousands of other weapons and artillery shells, to help dislodge Hamas from Gaza.

Meanwhile, Israel has informed several Arab states that it wants to carve out a buffer zone on the Palestinian side of Gaza’s border to prevent future attacks, Egyptian and regional sources, quoted by the Reuters news agency, said.

The report said that Israel related its plans to its neighbours Egypt and Jordan, along with the United Arab Emirates, which normalised ties with Israel in 2020.

There has also been a renewed escalation of hostilities on Israel’s Syrian and Lebanese borders after the truce in Gaza ended.

Syrian air defences repelled an Israeli rocket attack against targets in the vicinity of Damascus early on Saturday, according to Syrian state media, which added that most of the missiles were shot down.

Separately, casualties were reported in southern Lebanon, with Lebanon state media reporting that Israeli shelling killed three people on Friday.

The Iran-backed Lebanese group Hezbollah, a Hamas ally, said two of those killed were its fighters. It added it had carried out several attacks on Israeli military positions at the border."
126,https://www.aljazeera.com/news/2023/11/29/jailed-without-charge-how-israel-holds-thousands-of-palestinian-prisoners,"Israel has called Palestinians released under a truce with Hamas violent ‘terrorists.’ But most haven’t been charged.

As Palestinian prisoners were being released last week, Israel imposed a ban on celebrations by their family members. “Expressions of joy”, National Security Minister Itamar Ben-Gvir said, “are equivalent to backing terrorism”.

Israel has presented imprisoned Palestinians as “terrorists” and has subjected many of the detainees to abuse.

But of the 300 Palestinian women and children whom Israel has identified for potential release as part of the humanitarian pause between Israel and Hamas, nearly 80 percent were not even formally charged.

An overwhelming majority of Palestinian prisoners were arrested under a quasi-judicial process known as administrative detention, under which Palestinians are initially jailed for six months. Their detentions can then be repeatedly extended for an indefinite period without charge or trial.

Most Palestinians, including children, are tried in military courts and handed lengthy sentences in what critics call sham military trials because in many cases Palestinians are deprived of defence lawyers and due process. In comparison, Israeli citizens are tried in civil courts, highlighting the two-tier justice system that discriminates against Palestinians.

Here’s a look at the treatment of Palestinian prisoners, how Israel has weaponised administrative detention and why many Palestinians are forced to go through Israeli military courts.

Who is on the list?

The vast majority of the Palestinians – 233 prisoners out of the 300 – on Israel’s release list have not been formally charged and were held as administrative detainees. An overwhelming majority of them are children. The youngest is 14.

Almost three-quarters of them are from the occupied West Bank, which has seen a surge of arrests since the start of Israel’s war on Gaza on October 7. The West Bank and occupied East Jerusalem had already seen a spike in Israeli raids this year even before the war.

The longest serving prisoner among the 300 has been held for 102 months, or eight-and-a-half years. The most recent prisoner was arrested two months ago.

Nearly half of the prisoners have no affiliation with any Palestinian political or armed group. Others are believed to be affiliated with Hamas, Fatah, Islamic Jihad, the Popular Front for the Liberation of Palestine and the Democratic Front for the Liberation of Palestine.

What are the effects of administrative detention?

Prisoners may be held under administrative detention indefinitely. During that time, which could span years, the prisoners, their families and their lawyers may remain in the dark as to what the prisoner has been charged with and what evidence there is against them.

Israel has arrested an estimated one million Palestinians since occupying East Jerusalem, the Gaza Strip and the West Bank in 1967, according to a United Nations report released last year. A considerable number of them are believed to be administrative detainees.

Israel has ramped up arrests since the October 7 Hamas attacks on southern Israel, doubling the number of Palestinians in custody to more than 10,000 b efore releasing some of them. Hamas fighters killed at least 1,200 people during their attack. Israel’s subsequent assault on Gaza has killed nearly 15,000 people, most of them women and children.

How does the Israeli military judicial system work in the occupied territories?

The Oslo Accords of the 1990s led to the establishment of the Palestinian Authority (PA), but a semi-government run by Palestinians has not ended the Israeli military judicial system. Israel still directly controls a majority of the West Bank and has allowed construction of illegal settlements on Palestinian lands.

The PA has faced criticism for its security coordination with Israel, under which it is obliged to share information regarding armed Palestinian groups. It has a penal code and a judiciary, but the three million Palestinians in the occupied territories could easily fall under the jurisdiction of Israel’s military courts if they are accused of endangering Israeli security. That could include any activity tied to the hundreds of Palestinian organisations that Israel has deemed illegal over the decades.

When charges are filed, they regularly include “terrorist” activities, which could include acts against Israeli soldiers or settlers, and “incitement”, which includes influencing public opinion. Traffic violations or being in Israel illegally for work also bring Palestinians into the military judicial system, which has a conviction rate of 99 percent.

In contrast to Palestinians, Israeli settlers arrested in the West Bank are tried in civilian courts inside Israel. This practice has in effect created two legal systems, which human rights groups have called discriminatory and a form of “apartheid”.

How are Palestinians treated in prison?

Some of the Palestinian prisoners who have been released as part of the truce have said they were beaten and humiliated by Israeli soldiers before being freed.

Beatings grew more intense and frequent after the start of the war, but testimonies of prisoners over the decades have pointed to a longstanding pattern of beatings, torture and abuse of prisoners.

Since the start of the war, rights groups have reported that the Israeli Prison Service has also considerably restricted water, food, medical care and communal items for prisoners and has restricted or altogether halted family and lawyer visits.

This means that Palestinian prisoners have effectively lost some of the limited privileges that they had earned through years of campaigning and hunger strikes in prisons that are now severely overcrowded as well.

How does Israel treat its child inmates?

Hundreds of children, some as young as nine years old, have been detained by Israeli forces in what many have said represents a violation of the UN Convention on the Rights of the Child. Children fare no better than adults in Israeli prisons, and an array of abuses against them has been documented.

The rights group Save the Children said in a report in July that 86 percent of children are beaten in Israeli detention, 69 percent are strip-searched and 42 percent are injured during their arrests. They have suffered gunshot wounds and broken bones among other injuries.

Some children have reported violence of a sexual nature, and some are transferred to court or between detention centres in small cages, the London-based child rights organisation said.

Palestinian children are “the only children in the world who are systematically prosecuted in military courts” and an estimated 10,000 have been held in the Israeli military detention system over the past 20 years, according to the group."
127,https://www.aljazeera.com/,It is hypocritical to protest Israel but be silent on Syria and Yemen
128,https://www.aljazeera.com/program/the-bottom-line/2023/11/29/is-bidens-two-state-plan-for-israel-and-palestine-a-fantasy,"The US was happy to neglect the Palestinian issue for years. Why is it talking of a ‘reinvigorated’ peace process now?

After the war on Gaza, US President Joe Biden says he wants to “reinvigorate” the attempts to create a Palestinian state alongside Israel.

But the devil is in the details. After the Hamas attack on Israel, and Israel’s scorched-earth war on Gaza, will either side want to talk about peace and stability? Are Israelis willing to make the compromises that Palestinians would find acceptable, and vice versa?

Mara Rudman worked as a Middle East envoy in the Clinton and Obama administrations. She tells host Steve Clemons that US national security interests will force Washington to impose a resolution."
129,https://www.aljazeera.com/gallery/2023/12/1/israel-strikes-gaza-after-truce-expires,"Israeli fighter jets hit targets in Gaza on Friday shortly after a weeklong truce expired, the military said, as the war resumed in full force.

Air strikes hit the south of the besieged enclave, including the community of Abasan east of the town of Khan Younis, Gaza’s interior ministry said. Another air raid hit a home northwest of Gaza City.

Loud, continuous explosions were heard coming from across the Strip and black smoke billowed from the territory.

In Israel, sirens blared at three communal farms near Gaza, warning of incoming rocket fire and suggesting that Hamas had also resumed its attacks.

The Israeli military’s announcement of the renewed strikes came only 30 minutes after the temporary pause, which began on November 24, expired at 7am (05:00 GMT) on Friday.

At least 21 Palestinians were killed across Gaza in the first two hours after Israel’s army resumed its attacks, Gaza’s health ministry said.

This included two people killed in Beit Lahia in northern Gaza; seven in Maghazi in central Gaza; one in Khan Younis; two in Hamad town; and nine in Rafah, all in the southern Gaza Strip.

Most of Gaza’s population of 2.3 million is now crammed into the south with no exit after Israel instructed hundreds of thousands to evacuate the north during its initial bombardment. This raises questions over how an Israeli offensive in southern Gaza can avoid heavy civilian casualties.

Since Israel’s war on Gaza began on October 7, at least 15,000 Palestinians, including more than 6,000 children, have been killed."
130,https://www.aljazeera.com/program/newsfeed/2023/11/30/palestinian-activist-ahed-tamimi-freed-under-israel-hamas-truce,"NewsFeed Palestinian activist Ahed Tamimi freed under Israel-Hamas truce

Prominent Palestinian activist Ahed Tamimi is one of 30 prisoners released in the sixth prisoner-captive exchange between Israel and Hamas."
131,https://www.aljazeera.com/tag/israel-palestine-conflict/,Is­rael has only it­self to blame for the the pub­lic out­rage against its apartheid re­al­i­ty and the hor­rif­ic war on Gaza.
132,https://www.aljazeera.com/opinions/2023/12/2/israel-deserves-every-bit-of-the-global-public-criticism-it-is-receiving,"Israel has only itself to blame for the the public outrage against its apartheid reality and the horrific war on Gaza.

Distinguished Fellow at the American University of Beirut, and a journalist and book author with 50 years of experience covering the Middle East

The ongoing explosion in public activism in the United States and the world for a ceasefire in Gaza and equal rights for Israelis and Palestinians is a battleground as important as the military face-off over Gaza in this century-old conflict.

It reveals the eroding efficacy of traditional pro-Israel propaganda in the face of more visible and explicitly apartheid policies by Israel and widespread, technically proficient mobilisations by pro-Palestine and pro-justice movements. It also signals how people across the globe recognise the Palestinians’ suffering and their battle for national rights as among the last anti-colonial struggles in the world.

Signs of this trend were visible even before the October 7 Hamas attacks on southern Israel, in which 1,200 people were killed and about 240 taken captive. But the unprecedented and brutal Israeli counterrampage against civilians and all institutions of life in Gaza that followed — killing 15,000 people and displacing almost 80 percent of the population — has clarified Israeli policies and their long colonial vintage and turned global sentiment against Israel’s aggressions.

That public pressure in turn forced even backers of the war in the West to reluctantly push for a week’s truce and negotiated exchanges of detainees by Israel and Hamas before the fighting resumed on Friday.

Perhaps the most compelling of the political developments that are now in flux and will shape the world’s view of the war and the configuration of the region has been the steady stream of students and young professionals in the United States and beyond standing up for equal rights for both Palestinians and Israelis. They have done this through global mass actions like demonstrations, legal suits, strikes, media campaigns, and public expressions of support by athletes, artists and others in society.

Not surprisingly, this has sparked countercampaigns by pro-Israel groups in the US and globally to shut down the voices of pro-Palestine activists and to criminalise elements of Palestinian identity itself — like displaying the Palestinian flag or wearing the keffiyeh headdress.

Many public discussions and meetings on the issue have been barred, and people who express any kind of sympathy for Palestine – even if in old social media posts – have been dismissed from their jobs. The ultimate cruelty was Israel banning public shows of joy by families and communities for young Palestinian prisoners freed from Israeli jails during the truce — a ban which, unsurprisingly, most Palestinians ignored.

Many reasons explain why public sentiment in the US and globally has been shifting away from a traditional, heavily pro-Israel stance to a more even-handed position that seeks to end Israel’s occupation and military savagery against Palestinians and demand accountability and redress for the past century of Zionist settler-colonial excesses in all of historic Palestine, from the Jordan River to the Mediterranean Sea. These include notably Palestinian ethnic cleansing and forced exile, refugeehood, occupation, statelessness and fragmented nationhood.

Rising public support for Palestinian rights reflects Israel’s harsh, often criminal policies, which are now visible for the whole world to see every day – including the brutality in Gaza that jurists and scholars increasingly evaluate in the context of genocide.

Partnerships stitched together by Palestinian activists with progressive groups across the world have also amplified the calls for justice.

This expanded rapidly after the Black Lives Matter movement heightened people’s awareness and focus on social justice demands that persist among subjugated and colonised people in many countries. People across the world have made the connection between history, Zionism, Israel, the Palestinians and the consequences of how the US and United Kingdom totally and enthusiastically support Israel’s actions. Most of the world that suffered and remembers the pain and ignominy of Western colonialism instinctively recognised the Palestinians’ ongoing resistance to Israel as the world’s last anti-colonial struggle and seek to support it in any way they can.

Young people and university students lead this new wave of activism for social justice because on their cell phones and computer screens they see the damage being done to people’s lives everywhere by 19th century-type colonial policies, whether against African Americans in Missouri, Palestinians in Gaza or Jenin, or ethnic minorities in other countries.

When credible reports by international groups like Amnesty International or Human Rights Watch describe Israel’s policies to control Palestinians as apartheid, the world’s conscience – led by its youth and students – kicks into action to rid us of this scourge. Equal rights for Israelis and Palestinians is their goal, as happened in South Africa after decades of nonviolent and occasional military struggle.

Not surprisingly, this global wave of activism for Palestine has elicited some wild accusations that the protests – especially in US universities — are motivated by anti-Semitism or support for Hamas. This reflects more than anything else the desperation of Zionist and pro-Israel groups who recognise and worry that their traditional propaganda in the West is flailing.

Other arguments are being made about why the global wave of action for universal social justice and ending settler-colonial occupations is not sincere. Some say that activists unfairly pick on Israel but ignore other governments that treat people harshly. Others argue that Israel treats its Palestinian citizens well because a few of them are in parliament or that Israel is a good place because it respects LGBTQ rights.

Diversionary propaganda like this will mount, but it will fail as it has been failing in recent years – because the pain, cruelty and criminality of settler-colonial apartheid grab the attention and drive the activism of all decent human beings everywhere who want to work for a better world.

Israel does have many impressive qualities in science, education, agriculture and other fields, but they are drowned out by its soul-grinding settler-colonial apartheid reality we see on television daily.

So we march in the streets for social justice and liberty for all as good people have always done to fix their world’s weaknesses and right its wrongs.

The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance."
133,https://www.aljazeera.com/program/upfront/2023/12/1/former-icc-chief-prosecutor-israels-siege-of-gaza-is-a-genocide,"Luis Moreno Ocampo discusses accusations of war crimes and genocide against both Hamas and Israel.

Since October 7, accusations of genocide and ethnic cleansing have been used to describe some of the actions of Israel and Hamas.

But how are these terms actually defined? Can they be applied in the current situation in Israel and the occupied Palestinian territories? And if perpetrators were to be investigated and indicted, what would the consequences be?

On UpFront, the former chief prosecutor of the International Criminal Court, Luis Moreno Ocampo, weighs in and examines the genocide allegations in the Israel-Gaza war."
134,https://www.aljazeera.com/news/2023/11/30/israel-and-hamas-agree-to-extend-truce-for-seventh-day,"The temporary pause in fighting will continue for another 24 hours.

The truce between Israel and Hamas has been extended for a seventh day, sources from both sides announced just minutes before the agreement was set to expire.

Israel’s military said on Thursday that the temporary pause in fighting in the Gaza Strip will continue “in light of the mediators’ efforts to continue the process of releasing hostages, and subject to the terms of the agreement”.

In a separate statement, Hamas said an agreement has been reached to extend the temporary ceasefire, which initially began on Friday.

The truce will be extended for at least another 24 hours.

Qatar, which has been mediating between the two sides, said the agreement was being extended under the same terms as in the past, under which Hamas has released 10 Israeli hostages per day in exchange for 30 Palestinian prisoners.

Down to the wire

Until the last hour, the prospect of an extension was in question, after the two sides failed to agree on the new list of Israeli captives to be released from Gaza on Thursday.

Hamas said Israel rejected a proposed list that included seven living captives and the remains of three captives the group said were killed in previous Israeli air strikes. Israel later said Hamas submitted an improved list, paving the way for the extension.

The talks between the two sides appear to be growing tougher as most of the women and children held by Hamas are freed.

The Palestinian group may seek greater numbers of prisoner releases in return for freeing Israeli men and soldiers.

“There are only so many civilian hostages left,” Mohamed Elmasry, an analyst with the Doha Institute of Graduate Studies, told Al Jazeera. “The longer this extends, the more difficult this will be for Hamas to produce civilian hostages because they have a very limited number of them.”

He said Hamas would likely demand far greater concessions, such as a permanent ceasefire and the release of all Palestinian prisoners, to release Israeli soldiers.

“Israel is going to want those hostages back. The question is: at what price?” Elmasry said.

Relief in Gaza

News of Thursday’s extension came as a relief in Gaza, where citizens were left in the dark about the truce’s status until early on Thursday morning, said Al Jazeera’s Tarek Abu Azzoum, reporting from the enclave.

He said the pause in the fighting means “more humanitarian aid will be allowed to enter the Gaza Strip, including water, food, medicine and even fuel”.

“Every new single day of extension [of the truce] will give Palestinians a new opportunity to be alive and to have more supplies to help them alleviate the humanitarian crisis,” he said.

International pressure for such a lasting ceasefire has mounted after nearly eight weeks of Israeli bombardment and a ground campaign in Gaza. The Israeli attacks have killed at least 15,000 Palestinians, uprooted three-quarters of the population of 2.3 million and sparked a devastating humanitarian crisis.

Israel has welcomed the release of dozens of hostages in recent days, including 16 late on Wednesday, and previously said it would maintain the truce for as long as Hamas kept freeing captives.

Still, Israeli Prime Minister Benjamin Netanyahu insisted on Wednesday that Israel will eventually resume its attacks on Gaza as it seeks to root out Hamas, which has ruled Gaza for 16 years.

“After this phase of returning our abductees is exhausted, will Israel return to fighting? So my answer is an unequivocal yes,” he said. “There is no way we are not going back to fighting until the end.”"
135,https://www.aljazeera.com/features/2023/12/2/near-rafah-border-baby-dies-and-aid-held-up-again-as-israels-war-resumes,"One of the 28 premature Gaza babies moved to Egypt from al-Shifa Hospital is dead. And trucks with aid for Gaza must wait again.

Hundreds of trucks carrying aid for Gaza were lined up in a long queue at the Egyptian side of the Rafah border crossing. Drivers and volunteers, many of them waiting for more than a week at the border, were having their lunches on carpets next to the trucks in the evening sunlight on Thursday.

A car passed by to sell bread and cigarettes. The border gate opened every now and then to let empty trucks through, returning from the Gaza Strip.

Truck driver Ahmed Naim Ibrahim has been one of the first in line. On Thursday, no trucks were let in, Ibrahim said, due to congestion on the other side of the border. After entering the Rafah crossing, trucks first have to drive 40km (24 miles) south along the border towards the Al-Owga crossing between Egypt and Israel, Ibrahim explained. There, the Israelis inspect the trucks, after which they return to Rafah. Only then can the trucks unload the aid that is being delivered to the Palestinian Red Crescent Society and the United Nations agency for Palestinian refugees, UNRWA.

From the moment a truck moves into the Rafah border crossing it takes two or three more days for the aid to be distributed in the Gaza Strip, Ibrahim said. “There is a line of 20km (12 miles) before the Israeli inspection,” he added.

Another driver, Saleh Ebada, agreed. “The inspection takes time, this is what causes the delay.” The trucks driven by Ebada and Ibrahim carry medicines, food, water, blankets and shrouds to cover the deceased.

“We are here because we want to support our brothers in Gaza,” said Hazem Mohamed, a volunteer for the Egyptian charity organisation Resala, which has 21 trucks waiting in line at the border. He is frustrated about the long wait. “Every day we are supposed to go in, but every time they postpone it to the next day,” he said. “But it is not in our hands. It is our duty to help, and the least we can do. Waiting for eight days is nothing compared to what those in Gaza are going through.”

Ibrahim and other drivers had hoped that they would be able to cross on Friday, but as the ceasefire ended, no trucks were let in. During the truce, the number of trucks entering the Rafah border increased from fewer than 100 to about 200 per day, but many of these are still stuck at the Israeli inspection. UN officials have said that, on average, 500 trucks used to enter the Strip daily before October 7, when Israel started its bombardment.

Trucks can be turned back to Egypt if the Israeli inspectors find “forbidden” things, drivers said. One, named Taha, said that for instance, small kitchen knives, scissors and gas canisters were not allowed. Israeli officials have said their checks are needed to ensure no weapons are being smuggled in for Hamas.

There are also X-rays on the Egyptian side of the border, to check the trucks before they enter the Rafah crossing. One volunteer explained that Egypt wants to make sure the trucks do not carry things Israel would block, in order to prevent any problems.

Besides aid, the Rafah border crossing has been a pathway for more than 9,000 people to leave Gaza in recent weeks.

According to official numbers in Egypt, 8,691 foreign or dual nationals entered the country between November 1 and November 29, including the period of the truce.

In the same period, 389 wounded Palestinians and 328 other people accompanying them also arrived in Egypt. They are being treated in a field hospital near the border in Sheikh Zuweid and in hospitals in El Arish and other cities in Egypt.

Among the Palestinians allowed to leave Gaza were 28 premature babies who were in al-Shifa Hospital in Gaza City before it was taken over by Israeli forces. Of the 28 babies, 16 were first taken to El Arish General Hospital 45km (28 miles) from Rafah, while the remaining 12 were moved to Cairo.

But a doctor at El Arish hospital said on Thursday that one of the 16 babies at the facility had died. Six were taken to Cairo, while the remaining nine are in good condition. “They are healthy and growing,” the doctor said, who requested to remain anonymous as he was not the official spokesperson of the hospital.

Still, their future remains uncertain, as they are in Egypt without family. Many have no surviving direct family members, and it is unclear who, and where, their remaining relatives are, the doctor said. “Until we find them, they stay in the hospitals.”

One of the adult Palestinians treated in El Arish General Hospital is Rasha Elwan. Her legs were crushed by falling debris when an Israeli air strike hit her house in Khan Younis in the southern Gaza Strip.

She was taken to El Arish on November 21. “When I arrived here it was more comfortable. I am a little calmer here,” she said. Before being taken to El Arish, she was in Nasser hospital in the Gaza Strip. “In Gaza, the situation is disastrous. It was very difficult, there were a lot of wounded in the hospital. The doctors did not have time for all of us.”

In El Arish she underwent an operation, and doctors told her she might need another one. “Maybe I have to stay another two weeks in the hospital here, and afterwards I could go to Cairo to continue treatment,” she said. She hopes to stay in Egypt, but her family is still in Gaza. “My son died, and my husband is in a hospital in Gaza, he did not come here yet.”

Doctors at the hospital said that once the wounded are released, the diplomats from the mission of the Palestinian Authority in Egypt take care of them. There is a place in El Arish where the recovered Palestinians can stay for at least as long as the fighting continues. No one has been returned to Gaza, one doctor said, “only those who died”.

It is unclear what would happen to the wounded Palestinians in Egypt, and whether Elwan could stay in Egypt, if the fighting in Gaza were to stop."
136,https://www.aljazeera.com/news/2023/11/29/freed-israeli-hostages-tell-families-of-ordeal-in-gaza-captivity,"Most captives released during a six-day-old truce have been rushed to hospitals in Israel.

Israeli women and children on their return from captivity in Gaza have spoken of being beaten and threatened, moved from place to place and forced to whisper during weeks spent with little to do, their families say.

Most captives released during a six-day-old truce have been rushed to hospitals in a country still reeling from the shock of their abduction during a Hamas attack on southern Israel on October 7 in which Israel says 1,200 people were killed.

Since the latest round of releases began on Friday, with Israel releasing some jailed Palestinians in exchange, the freed captives have been kept away from the media.

Their stories have come out through the filter of family members, without independent verification, offering a hint of their ordeal. Most of the 240 captives that Israel says were seized on October 7 are still in captivity.





Deborah Cohen told France’s BFM TV she had been told her 12-year-old nephew Eitan Yahalomi and others were beaten by Palestinian residents on arrival in Gaza during the Hamas attack. She said his captors made him watch footage of the Hamas violence.

“Every time a child cried there, they threatened them with a weapon to make them be quiet. Once they got to Gaza, all the civilians, everyone was hitting them … We’re talking about a child, 12 years old,” she said.

Hamas, the Palestinian armed group which governs Gaza, says it has treated the captives in accordance with Islamic teachings to preserve their lives and wellbeing.

It says some captives were killed by Israeli air raids during a military offensive that was launched in response to the October 7 attacks. More than 15,000 people have been killed in the Israeli air and ground assault, including more than 6,000 children, according to Palestinian officials in Gaza.

Speaking in whispers

Some details are slowly surfacing from medical professionals treating them and relatives of the freed captives.

Ronit Zaidenstein, head of the medical team at Shamir Medical Center where 17 released Thai nationals were treated, said they had been fed “very unnutritious food” in captivity.

“The people who came to us lost a significant amount of their body weight in such a short time – 10 percent or more.”

In an interview that has since been taken offline, Margarita Mashavi, a doctor at Wolfson Medical Centre – one of the main facilities caring for freed captives – said those she spoke to described being kept several stories underground.

“They didn’t give them light. They gave it to them for only two hours,” she was quoted as saying by the Ynet news site on Monday.

The families of two girls who were held together found it hard to hear their children on their return home because they spoke only in whispers.

“I had to put my ear close to her mouth to hear. In captivity, she was told not to make any noise. You can see the terror in her eyes,” Thomas Hand, the father of nine-year-old Emily Hand, told CNN.

Yair Rotem said his niece Hila Rotem Shoshani, 13, was held with Emily Hand, and was also now speaking in whispers. She spoke of hugging her mother Raaya, still in Gaza, who cried when the girls were taken from her before their return to Israel.

Merav Mor Raviv said captors of her cousin Keren Munder, Keren’s nine-year-old son Ohad and mother Ruth, spoke Hebrew and at times, would motion with a finger across their throats as if to warn of death if they did not do as told.

She told Israel’s Channel 12 they were moved from place to place, both underground and above ground. They lost weight as food was scarce at times, and ate mostly rice and bread.

Thoughts of reuniting

Adva Adar said her grandmother Yaffa Adar, 85, had shown toughness by constantly contemplating reuniting with family.

“She said that she was thinking about the family a lot and that it helped her survive and that she could hear the voices of the great-grandchildren calling her and that it gave her a lot of power,” the granddaughter told Reuters.

One Israeli mother, Daniel Aloni, wrote to thank Hamas’s armed Qassam Brigades before her release with daughter Emilia. Their story went viral in Arabic media.

Daniel wrote to thank them for giving Emilia sweets and fruit and treating her daughter like a queen.

“I will forever be thankful that she doesn’t leave here with trauma,” she wrote. “If only in this world we could truly be good friends.”

It was not clear whether Daniel was forced to write the letter in captivity. Attempts by news organisations to reach her or family for comment were unsuccessful."
137,https://www.aljazeera.com/news/2023/12/1/mediators-continuing-efforts-to-renew-israel-gaza-truce-amid-fighting,
